timestamp,open,high,low,close,volume,sma5,ema5,sma200,sma20,rsi14
2016-01-12,211.6,213.7395,205.31,209.97,3091917,212.70200000000006,213.32526446051878,237.54394999999988,225.76999999999992,35.86621693999125
2016-01-13,212.01,212.65,200.0,200.31,4126416,208.95600000000005,208.9868429736792,237.59264999999988,224.85649999999995,29.64822970170262
2016-01-14,202.21,210.0,193.38,206.18,6490741,207.06200000000004,208.05122864911945,237.6796999999999,224.11099999999996,36.81648843768954
2016-01-15,198.97,205.07,197.25,204.99,5578640,205.86000000000004,207.03081909941298,237.7666999999999,222.63499999999993,36.01532788253059
2016-01-19,208.71,210.47,200.78,204.72,4038676,205.23400000000007,206.2605460662753,237.8352999999999,221.20149999999995,35.82484192530191
2016-01-20,199.4,201.28,191.25,198.7,5838608,202.98000000000008,203.74036404418354,237.8132999999999,219.61349999999993,31.787880711736236
2016-01-21,201.55,203.23,195.02,199.97,3166159,202.9120000000001,202.4835760294557,237.7968999999999,217.98399999999992,33.49060833883445
2016-01-22,204.8005,205.5,199.03,202.55,3124055,202.18600000000006,202.50571735297046,237.77129999999994,216.61399999999995,36.9347005477658
2016-01-25,200.06,203.57,195.88,196.38,2698739,200.46400000000008,200.46381156864697,237.70274999999995,214.94799999999995,32.58853050658621
2016-01-26,196.7,197.82,188.88,193.56,4964180,198.23200000000006,198.16254104576464,237.61604999999992,213.0975,30.80437322856305
2016-01-27,192.38,193.26,185.77,188.07,3617221,196.10600000000005,194.79836069717643,237.50749999999994,211.05349999999999,27.63262686607591
2016-01-28,190.79,191.28,182.41,189.7,4592754,194.05200000000005,193.09890713145094,237.41869999999992,208.679,29.939168532049138
2016-01-29,189.95,193.74,188.08,191.2,2852289,191.78200000000007,192.46593808763396,237.3355499999999,206.3345,32.08441061437773
2016-02-01,188.76,199.52,182.75,196.94,5297639,191.89400000000006,193.95729205842264,237.28674999999993,204.18099999999995,39.69408771750657
2016-02-02,192.42,193.12,180.23,182.78,5773637,189.7380000000001,190.23152803894843,237.1666999999999,202.14949999999993,30.588774703510893
2016-02-03,183.59,183.94,170.18,173.48,7931362,186.8200000000001,184.64768535929895,237.00774999999993,199.65199999999993,26.31867974392317
2016-02-04,170.7,175.98,166.99,175.33,4385366,183.94600000000008,181.54179023953265,236.83734999999993,197.46649999999994,28.458163531070483
2016-02-05,171.3,173.0,157.7442,162.6,9437591,178.22600000000006,175.22786015968842,236.5531499999999,194.81399999999996,23.41897275298372
2016-02-08,157.105,157.15,146.0,147.99,9312988,168.43600000000006,166.14857343979227,236.2000999999999,191.66349999999997,19.21388063589569
2016-02-09,142.32,159.79,141.05,148.25,8651648,161.53000000000006,160.18238229319485,235.8492249999999,188.68349999999998,19.4909319964017
2016-02-10,150.5,154.97,141.74,143.67,10406513,155.56800000000004,154.6782548621299,235.40982499999987,185.36849999999998,18.300348871292243
2016-02-11,152.0,163.26,147.0,150.47,14252364,150.59600000000006,153.27550324141993,235.00977499999988,182.8765,25.56984268762487
2016-02-12,155.0,157.01,143.7,151.04,7235783,148.28400000000005,152.53033549427994,234.60272499999988,180.1195,26.16291701753694
2016-02-16,158.7,162.95,154.11,155.17,5593794,149.72000000000003,153.4102236628533,234.24832499999985,177.62849999999997,30.48505148958415
2016-02-17,159.0,169.34,156.68,168.68,5825159,153.80600000000004,158.50014910856888,233.96157499999987,175.82649999999998,42.36920685843961
2016-02-18,172.42,172.95,164.77,166.77,3887574,158.42600000000004,161.25676607237926,233.64287499999983,174.23,41.2943673200969
2016-02-19,163.66,167.49,162.5,166.58,2959390,161.64800000000005,163.0311773815862,233.31102499999986,172.5605,41.182446634736614
2016-02-22,170.12,178.91,169.85,177.74,5060051,166.98800000000006,167.9341182543908,233.04757499999985,171.32,49.79042838205954
2016-02-23,176.16,181.73,173.68,177.21,5984374,171.39600000000007,171.02607883626052,232.74962499999984,170.36149999999998,49.42051672073172
2016-02-24,172.75,179.5,167.84,179.0,5395609,173.4600000000001,173.68405255750702,232.46157499999984,169.63349999999997,50.75130429638779
2016-02-25,178.65,188.5192,175.2,187.43,5750741,177.5920000000001,178.266035038338,232.20127499999984,169.60149999999996,56.54944681740638
2016-02-26,188.7,192.0,185.0,190.34,6065117,182.34400000000008,182.29069002555866,231.92927499999985,169.63349999999997,58.3713953509743
2016-02-29,192.4,196.35,189.222,191.93,4498997,185.18200000000007,185.50379335037243,231.67302499999983,169.67,59.37378365476378
2016-03-01,194.25,195.9484,182.7,186.35,6712159,187.01000000000005,185.7858622335816,231.38427499999983,169.14049999999997,54.4211771261357
2016-03-02,183.73,188.52,181.5,188.34,4862396,188.87800000000001,186.63724148905442,231.08177499999982,169.41849999999997,55.83602837718022
2016-03-03,188.28,197.42,184.22,195.74,4829018,190.54000000000002,189.67149432603628,230.81672499999982,170.5315,60.7190934034208
2016-03-04,198.0,204.03,197.5001,201.04,6489058,192.68,193.46099621735752,230.58622499999984,171.81699999999998,63.805779374717886
2016-03-07,197.68,209.7,197.4,205.29,5337072,195.352,197.40399747823835,230.39092499999984,173.95149999999998,66.10581163737811
2016-03-08,203.5,207.5,202.2,202.6,3978722,198.60199999999998,199.13599831882556,230.17582499999983,176.68199999999996,63.36128949407161
2016-03-09,204.52,209.3726,202.79,208.72,3208554,202.67799999999994,202.3306655458837,229.98077499999982,179.70549999999997,66.74411384099864
2016-03-10,210.0,213.29,200.671,205.18,5192523,204.56599999999995,203.2804436972558,229.7693999999998,182.78099999999995,63.11414818782566
2016-03-11,207.93,209.42,205.33,207.5,3343077,205.85799999999995,204.6869624648372,229.5697499999998,185.63249999999996,64.47766487648238
2016-03-14,212.65,216.72,210.64,215.15,4065706,207.82999999999998,208.1746416432248,229.38824999999983,188.83799999999997,68.59953961711429
2016-03-15,214.27,218.97,211.5,218.34,3180452,210.97799999999998,211.56309442881653,229.22594999999978,191.99649999999997,70.15472715529955
2016-03-16,218.0,222.58,217.02,221.93,3516703,213.61999999999998,215.01872961921103,229.08834999999982,194.65899999999996,71.84475739215239
2016-03-17,221.47,228.5,220.0,226.38,3782891,217.85999999999999,218.80581974614068,228.9784999999998,197.63949999999997,73.82346373634672
2016-03-18,229.1,234.48,228.06,232.74,4711793,222.908,223.45054649742713,228.89724999999981,200.9475,76.37857572975543
2016-03-21,235.34,239.88,235.0,238.32,5307822,227.54199999999997,228.40703099828474,228.8592499999998,203.9765,78.37316086375759
2016-03-22,237.21,238.99,232.558,234.24,4315988,230.72199999999998,230.3513539988565,228.7847499999998,206.82799999999997,73.48700102692277
2016-03-23,232.37,234.73,222.03,222.58,4948841,230.85199999999995,227.76090266590433,228.61619999999982,209.00699999999998,61.65652038794704
2016-03-24,215.78,228.8877,215.0,227.75,4960900,231.12599999999992,227.75726844393623,228.4749499999998,211.02299999999997,64.39365371150689
2016-03-28,231.61,234.81,225.0,230.26,3925685,230.62999999999994,228.59151229595747,228.37274999999983,213.01899999999995,65.67476202306992
2016-03-29,229.89,232.38,225.33,230.13,4014330,228.99199999999996,229.10434153063832,228.2663499999998,214.92899999999995,65.54322725197122
2016-03-30,235.09,235.5,226.5,226.89,4032982,227.522,228.36622768709222,228.1473499999998,216.95599999999996,62.199613572027914
2016-03-31,229.34,237.42,225.01,229.77,8012872,228.95999999999998,228.83415179139482,228.0442999999998,219.02749999999997,63.959602767965315
2016-04-01,244.825,247.9,233.25,237.59,15997509,230.92799999999997,231.75276786092988,227.96664999999976,221.11999999999998,68.27844359791798
2016-04-04,249.12,252.12,243.64,246.99,13475327,234.27399999999997,236.8318452406199,227.89954999999972,223.41749999999996,72.53843478161077
2016-04-05,240.5,256.56,240.0,255.47,9948699,239.342,243.0445634937466,227.86744999999974,225.92649999999998,75.70780939436278
2016-04-06,253.97,267.74,253.45,265.42,11705479,247.04800000000006,250.5030423291644,227.88199999999972,229.06749999999997,78.79956385013337
2016-04-07,266.45,269.34,254.51,257.2,8856171,252.53400000000005,252.73536155277625,227.8690499999997,231.49149999999995,70.78445162972429
2016-04-08,260.5,260.82,248.0201,250.07,7363935,255.03000000000006,251.84690770185082,227.7810499999997,233.73599999999993,64.64250075513041
2016-04-11,251.0,258.99,245.3,249.92,9161693,255.61600000000007,251.2046051345672,227.7047999999997,235.8569999999999,64.51567130786356
2016-04-12,249.5,251.8,243.63,247.82,5763208,254.08600000000007,250.0764034230448,227.5999499999997,237.49049999999994,62.66205723263486
2016-04-13,248.51,255.5,247.33,254.53,4925595,251.90800000000004,251.5609356153632,227.5371499999997,239.2999999999999,66.02135191357229
2016-04-14,253.0,256.839,251.0501,251.86,4132185,250.84,251.66062374357548,227.48634999999973,240.79649999999987,63.57044730479161
2016-04-15,251.31,254.6,249.12,254.51,3752366,251.728,252.6104158290503,227.41759999999974,242.2029999999999,64.96077071755988
2016-04-18,252.23,258.31,251.66,253.88,4271362,252.51999999999998,253.0336105527002,227.34124999999972,243.2599999999999,64.33217761864496
2016-04-19,253.12,254.3699,241.25099999999998,247.37,6357526,252.42999999999998,251.1457403684668,227.17799999999974,243.71249999999992,58.07819496086991
2016-04-20,246.26,253.66,241.5,249.97,5194051,251.51799999999997,250.75382691231118,227.02924999999973,244.49899999999994,59.76069816517379
2016-04-21,248.99,250.9,246.91,248.29,2783059,250.804,249.93255127487413,226.93129999999977,245.78449999999992,58.13705869945205
2016-04-22,248.89,254.0,245.71,253.75,3786327,250.652,251.2050341832494,226.92524999999975,247.08449999999993,61.77219991805455
2016-04-25,253.01,257.38,250.76,251.82,3670348,250.23999999999995,251.41002278883295,226.89474999999976,248.1624999999999,59.79563809516027
2016-04-26,252.05,255.73,249.39,253.74,3223839,251.51399999999995,252.18668185922198,226.86769999999976,249.3429999999999,61.12817981374909
2016-04-27,252.75,255.0,249.4,251.47,3205808,251.81399999999994,251.947787906148,226.81424999999973,250.5719999999999,58.652997655596295
2016-04-28,249.85,253.43,247.44,247.71,2518990,251.69799999999995,250.535191937432,226.72454999999974,251.46899999999988,54.701925283621485
2016-04-29,248.14,248.43,237.81,240.76,5413787,249.09999999999997,247.27679462495465,226.61264999999975,251.62749999999988,48.234069607449804
2016-05-02,241.5,243.19,234.82,241.8,3843935,247.09599999999995,245.45119641663644,226.48824999999977,251.36799999999988,49.20198559521576
2016-05-03,237.36,238.91,231.62,232.32,4302222,242.81199999999995,241.0741309444243,226.27654999999973,250.21049999999985,41.571546921827114
2016-05-04,230.29,234.46,220.4,222.56,8700459,237.02999999999992,234.90275396294953,225.9780499999997,248.06749999999988,35.47222601943662
2016-05-05,228.46,228.64,209.79,211.53,11254827,229.79399999999993,227.1118359752997,225.70184999999972,245.78399999999988,30.097817439681265
2016-05-06,210.87,216.37,208.11,214.93,5685237,224.62799999999993,223.05122398353313,225.43714999999972,244.0269999999999,33.44523198406219
2016-05-09,215.72,216.15,206.8,208.92,4776383,218.05199999999996,218.34081598902208,225.1457499999997,241.97699999999992,30.65111091098916
2016-05-10,207.55,209.47,205.0,208.69,4070617,213.32599999999996,215.1238773260147,224.8621499999997,240.0204999999999,30.54593833139279
2016-05-11,207.59,215.48,206.05,208.96,5161864,210.606,213.06925155067648,224.6418999999997,237.7419999999999,30.845920006554195
2016-05-12,211.44,211.67,203.6572,207.28,3650475,209.756,211.1395010337843,224.35419999999968,235.51299999999992,29.97829083169391
2016-05-13,207.78,211.2,206.7,207.61,2822781,208.29199999999997,209.96300068918956,224.07314999999969,233.1679999999999,30.392464057949113
2016-05-16,208.15,213.15,207.92,208.29,2949396,208.16599999999994,209.40533379279304,223.7806499999997,230.88849999999988,31.294288109664052
2016-05-17,209.05,209.8199,204.02,204.66,2843597,207.35999999999996,207.82355586186202,223.4731999999997,228.75299999999987,29.125015585188905
2016-05-18,209.15,215.31,207.75,211.17,5617519,207.80199999999996,208.93903724124135,223.2290999999997,226.81299999999987,37.49326983518219
2016-05-19,213.62,216.79,207.3,215.21,6866321,209.38799999999998,211.02935816082757,222.9737499999997,225.15899999999988,42.064876794282334
2016-05-20,216.99,220.55,216.35,220.28,9007076,211.92199999999994,214.1129054405517,222.72449999999972,223.48549999999986,47.27633188376523
2016-05-23,219.87,222.6,215.86,216.22,5102479,213.50799999999995,214.81527029370113,222.57494999999975,221.7054999999999,43.87290653492064
2016-05-24,216.6,218.74,215.18,217.91,3013843,216.15799999999996,215.84684686246743,222.45194999999975,219.9139999999999,45.62758064665177
2016-05-25,217.91,221.36,216.51,219.58,3132615,217.83999999999992,217.09123124164495,222.34414999999976,218.3194999999999,47.37824814055722
2016-05-26,220.5,225.26,219.05,225.12,4072424,219.82199999999995,219.76748749442996,222.28289999999976,217.18999999999988,52.80678231391696
2016-05-27,224.99,225.93,220.75,223.04,3650272,220.37399999999994,220.85832499628663,222.20724999999976,216.30399999999986,50.692330534626244
2016-05-31,223.04,224.7497,221.5001,223.23,2789002,221.77599999999993,221.64888333085776,222.11084999999977,215.37549999999982,50.885790092719326
2016-06-01,221.48,222.4,216.89,219.56,2982695,222.1059999999999,220.9525888872385,221.99289999999976,214.73749999999987,47.04609741521626
2016-06-02,219.59,219.90900000000002,217.11,218.96,2032832,221.9819999999999,220.28839259149234,221.81274999999977,214.55749999999983,46.429272802750546
2016-06-03,220.0,221.94,218.01,218.99,2228970,220.75599999999994,219.8555950609949,221.60409999999973,214.93049999999985,46.46706601662579
2016-06-06,218.0,220.9,215.45,220.68,2249508,220.28399999999996,220.13039670732994,221.43124999999975,215.21799999999985,48.66420101685012
2016-06-07,222.24,234.44,221.52,232.34,6213573,222.10599999999994,224.20026447155328,221.38204999999974,216.38899999999984,60.66079168829121
2016-06-08,233.8,240.845,232.605,235.52,5971995,225.29799999999994,227.9735096477022,221.40579999999972,217.7304999999999,63.187450844971565
2016-06-09,234.98,235.33,227.06,229.36,4492075,227.378,228.43567309846813,221.4582499999997,218.75049999999987,55.721545590485775
2016-06-10,227.39,227.97,218.4217,218.79,6026603,227.33799999999997,225.2204487323121,221.45204999999973,219.32599999999988,45.73567958322883
2016-06-13,219.5,225.77,217.66,217.87,4193022,226.77599999999998,222.77029915487472,221.41719999999975,219.83899999999988,44.98009947665278
2016-06-14,218.88,222.2,212.53,214.96,3580167,223.3,220.16686610324982,221.27704999999978,220.1724999999999,42.583703129590354
2016-06-15,216.95,221.9,215.13,217.7,2908522,219.73600000000002,219.34457740216655,221.12314999999973,220.8244999999999,45.526535289086034
2016-06-16,217.42,218.04,213.5,217.93,2440259,217.45,218.87305160144436,220.96749999999975,221.1624999999999,45.77776424426121
2016-06-17,217.81,219.99,214.5,215.47,3112620,216.786,217.73870106762956,220.85169999999977,221.17549999999991,43.46861273990576
2016-06-20,219.5,223.75,218.23,219.7,3555471,217.15200000000004,218.3924673784197,220.71174999999974,221.14649999999992,48.29803157571173
2016-06-21,220.68,222.56900000000002,218.81,219.61,4529005,218.08200000000005,218.79831158561313,220.58194999999975,221.3159999999999,48.20367499302481
2016-06-22,199.47,205.95,195.75,196.66,23742414,213.87400000000008,211.41887439040875,220.35559999999975,220.2534999999999,31.372441255910942
2016-06-23,195.69,197.55,192.13,196.4,10130748,209.56800000000007,206.41258292693917,220.0967499999998,219.09449999999987,31.23936110451878
2016-06-24,190.05,195.12,189.73,193.15,7026516,205.1040000000001,201.9917219512928,219.81794999999977,217.49599999999987,29.551858446050105
2016-06-27,190.86,198.81,187.87,198.55,7220323,200.87400000000008,200.84448130086187,219.56829999999977,216.2714999999999,35.761060172211884
2016-06-28,201.89,204.05,199.41,201.79,6212422,197.31000000000006,201.15965420057458,219.32604999999978,215.1994999999999,39.22241108095965
2016-06-29,205.13,211.78,203.0,210.19,5994908,200.01600000000005,204.16976946704972,219.11104999999978,214.73099999999985,47.17018196734522
2016-06-30,212.97,213.4999,209.02,212.28,4843111,203.19200000000006,206.8731796446998,218.90459999999976,214.39699999999985,48.95862821978386
2016-07-01,206.14,218.24,206.0,216.5,5399951,207.86200000000008,210.0821197631332,218.67584999999977,214.27249999999987,52.45826260667561
2016-07-05,209.73,214.5441,208.0,213.98,5175345,210.9480000000001,211.38141317542213,218.4353999999998,213.93749999999983,50.24288540020627
2016-07-06,210.0,215.23,209.0,214.44,4919855,213.47800000000012,212.40094211694807,218.2044999999998,213.0424999999998,50.652561257366195
2016-07-07,213.1,218.12,213.01,215.94,3612022,214.6280000000001,213.58062807796537,217.9631999999998,212.06349999999975,52.0392818706294
2016-07-08,217.8,219.81,214.5,216.78,4074785,215.5280000000001,214.64708538531025,217.7423999999998,211.43449999999976,52.83853501270961
2016-07-11,219.96,226.78,219.51,224.78,5429823,217.1840000000001,218.02472359020683,217.5609999999998,211.73399999999975,59.72274249345267
2016-07-12,224.1,227.5,223.22,224.65,4576165,219.31800000000013,220.2331490601379,217.3686499999998,212.07299999999972,59.57056989125953
2016-07-13,225.5,225.59,220.29,222.53,3567062,220.9360000000001,220.99876604009194,217.19674999999978,212.45149999999973,57.01907847943271
2016-07-14,223.12,224.94,221.05,221.53,2675834,222.0540000000001,221.17584402672796,217.06224999999978,212.64299999999972,55.80489731393832
2016-07-15,222.52,222.7499,219.64,220.4,2234247,222.7780000000001,220.91722935115197,216.93099999999976,212.76649999999967,54.395322977037694
2016-07-18,219.64,227.09,218.3,226.25,3412055,223.07200000000012,222.69481956743465,216.82024999999976,213.30549999999965,60.024804218402984
2016-07-19,225.0,229.1,224.75,225.26,3115065,223.1940000000001,223.5498797116231,216.74714999999978,213.58349999999967,58.70414201462897
2016-07-20,226.47,229.8,225.0,228.36,2568498,224.36000000000007,225.15325314108208,216.6510999999998,214.02099999999967,61.556445392971256
2016-07-21,226.0,227.847,219.1,220.5,4428651,224.15400000000008,223.60216876072138,216.52284999999978,215.21299999999968,51.78916477717736
2016-07-22,221.99,224.5,218.88,222.27,2579692,224.52800000000008,223.1581125071476,216.42689999999976,216.50649999999973,53.57557846055759
2016-07-25,222.27,231.39,221.3715,230.01,4490683,225.28000000000006,225.44207500476506,216.4171499999998,218.34949999999975,60.472957319809886
2016-07-26,227.69,230.0,225.3,229.51,3430042,226.13000000000005,226.7980500031767,216.4310999999998,219.89749999999975,59.85430492365632
2016-07-27,229.34,233.36,226.92,228.49,2889007,226.15600000000003,227.36203333545114,216.47009999999977,221.23249999999976,58.538646889172114
2016-07-28,227.95,230.76,226.6,230.61,2419059,228.17800000000005,228.44468889030077,216.54524999999975,222.25349999999975,60.48290113688347
2016-07-29,230.7,235.28,230.24,234.79,3070813,230.68200000000007,230.55979259353384,216.62294999999978,223.37899999999976,64.06136223763662
2016-08-01,235.5,236.63,229.38,230.01,4016284,230.68200000000007,230.37652839568923,216.68859999999978,224.0544999999998,57.6340861365936
2016-08-02,229.37,229.87,221.4,227.2,3934432,230.22000000000008,229.31768559712614,216.71804999999978,224.7154999999998,54.19194530744378
2016-08-03,227.37,229.699,224.21,225.79,3887759,229.68000000000006,228.14179039808408,216.71194999999977,225.28299999999982,52.497659619250214
2016-08-04,225.69,230.86,222.05,230.61,4146997,229.68,228.96452693205606,216.72449999999978,226.0164999999998,57.40071521683866
2016-08-05,230.0,232.0,227.4,230.03,3205215,228.728,229.3196846213707,216.8094999999998,226.6789999999998,56.643072845362106
2016-08-08,228.0,229.6,226.09,226.16,2263584,227.95800000000003,228.26645641424713,216.88984999999983,226.74799999999982,51.736155329247396
2016-08-09,226.82,231.5375,226.65,229.08,2207833,228.334,228.5376376094981,216.97664999999984,226.96949999999984,54.91008936530662
2016-08-10,228.24,229.87,224.62,225.65,2338301,228.30600000000004,227.5750917396654,217.05944999999986,227.12549999999982,50.69293614562492
2016-08-11,226.17,227.57,223.41,224.91,1880936,227.16600000000008,226.6867278264436,217.10769999999985,227.29449999999983,49.80423490653826
2016-08-12,225.41,226.65,224.04,225.61,1813540,226.2820000000001,226.3278185509624,217.18399999999986,227.55499999999984,50.68495673716592
2016-08-15,226.02,229.5,224.93,225.59,2034328,226.16800000000006,226.08187903397493,217.24714999999986,227.52199999999985,50.65760826914156
2016-08-16,225.49,227.19,223.4101,223.61,2267147,225.07400000000007,225.2579193559833,217.30704999999986,227.4394999999998,47.90194018991497
2016-08-17,224.33,224.83,222.8,223.24,1787127,224.59200000000004,224.58527957065553,217.38859999999985,227.1834999999998,47.38322607296361
2016-08-18,223.82,225.66,222.29,223.51,1714467,224.31200000000004,224.22685304710367,217.43719999999988,227.33399999999983,47.82720847991765
2016-08-19,223.54,225.169,222.53,225.0,1659530,224.19000000000005,224.48456869806913,217.52044999999987,227.47049999999982,50.31860314516345
2016-08-22,224.17,225.11,222.68,222.93,2065493,223.65800000000007,223.9663791320461,217.47694999999987,227.1164999999998,46.9633428428144
2016-08-23,224.32,228.49,222.8,224.84,4784418,223.90400000000008,224.25758608803073,217.44229999999988,226.8829999999998,50.25912691978066
2016-08-24,227.05,227.15,222.22,222.62,2570693,223.78000000000006,223.71172405868717,217.3935999999999,226.58949999999982,46.631936547906655
2016-08-25,223.11,223.8,220.77,220.96,1762519,223.27000000000007,222.79448270579144,217.37174999999988,226.10699999999983,44.07072527431925
2016-08-26,222.14,222.855,218.82,219.99,2238992,222.2680000000001,221.8596551371943,217.38919999999987,225.36699999999982,42.59840064584982
2016-08-29,220.15,220.4,215.0,215.2,3266334,220.72200000000007,219.63977009146285,217.36979999999986,224.6264999999998,36.17191749564519
2016-08-30,216.11,216.11,210.52,211.34,3168862,218.02200000000008,216.87318006097524,217.36179999999982,223.83349999999982,31.984415964236035
2016-08-31,210.43,212.6,208.65,212.01,3276548,215.9000000000001,215.25212004065017,217.38589999999982,223.14449999999982,33.42509158266557
2016-09-01,209.01,211.0999,200.5,200.77,7943138,211.86200000000008,210.4247466937668,217.31819999999982,221.65249999999986,24.174161697219844
2016-09-02,202.33,203.2,196.2,197.78,5977413,207.42000000000007,206.20983112917787,217.2370999999998,220.03999999999988,22.398268701574608
2016-09-06,199.02,203.25,199.0,202.83,4390572,204.94600000000005,205.08322075278525,217.1458999999998,218.87349999999986,31.54517647088356
2016-09-07,205.5,206.4968,200.71,201.71,3640923,203.02000000000004,203.95881383519017,217.0454499999998,217.50499999999988,30.681423173819354
2016-09-08,199.55,199.89,196.36,197.36,3377946,200.09000000000006,201.75920922346012,216.9321999999998,216.09049999999988,27.52861833007671
2016-09-09,199.09,199.92,193.7,194.47,3756992,198.83000000000007,199.3294728156401,216.8157999999998,214.56849999999991,25.643283498295062
2016-09-12,195.0,201.36900000000003,194.1,198.3,3715161,198.93400000000005,198.98631521042674,216.71604999999983,213.20299999999992,32.26405896856275
2016-09-13,197.06,198.49,193.45,196.05,3589379,197.57800000000003,198.00754347361783,216.54809999999983,211.72599999999994,30.54347628286213
2016-09-14,195.75,197.9248,194.8562,196.41,2259231,196.51800000000003,197.47502898241189,216.37209999999985,210.36599999999993,31.175890770933435
2016-09-15,196.49,202.5193,196.4,200.42,3085115,197.13000000000005,198.4566859882746,216.22289999999984,209.22499999999997,37.9528821844086
2016-09-16,200.42,205.7,199.0,205.4,3107808,199.31600000000003,200.77112399218305,216.06394999999983,208.31949999999992,45.17323781753753
2016-09-19,207.0,209.43,205.0,206.34,2299498,200.92400000000004,202.6274159947887,215.93569999999983,207.38649999999993,46.44018707673015
2016-09-20,206.85,207.75,203.91,204.64,2410488,202.64200000000005,203.29827732985913,215.79534999999981,206.47199999999992,44.44010662079992
2016-09-21,206.37,207.0,201.56,205.22,2633503,204.40400000000005,203.93885155323943,215.66954999999984,205.49099999999993,45.30559288561383
2016-09-22,206.4,207.28,203.0,206.43,2382902,205.60600000000005,204.7692343688263,215.54604999999984,204.68149999999997,47.155050257584385
2016-09-23,205.99,210.18,205.67,207.45,2905229,206.01600000000002,205.66282291255087,215.44969999999984,204.00599999999994,48.72893607250251
2016-09-26,206.5,211.0,206.5,208.99,2394358,206.54600000000005,206.77188194170057,215.37204999999983,203.45599999999996,51.09708864594883
2016-09-27,209.65,209.9818,204.6093,205.81,3373180,206.78000000000003,206.45125462780038,215.26574999999983,202.98649999999998,46.337583369026184
2016-09-28,207.51,208.25,205.26,206.27,2088374,206.99,206.39083641853358,215.21199999999982,202.733,47.10511229385122
2016-09-29,205.6,207.33,200.58,200.7,2727029,205.844,204.49389094568906,215.1225999999998,202.16749999999996,39.70049678275322
2016-09-30,202.21,204.98,199.55,204.03,2586273,205.16,204.33926063045936,215.03729999999982,202.33049999999997,45.24232651672733
2016-10-03,212.3,215.6688,208.25,213.7,5999892,206.102,207.4595070869729,214.9332499999998,203.12649999999996,57.46689322065884
2016-10-04,213.1,213.32,208.82,211.41,3541481,207.22200000000004,208.77633805798195,214.8233499999998,203.5555,54.37124599047966
2016-10-05,212.24,213.15,208.12,208.46,1877534,207.66000000000003,208.67089203865464,214.71334999999982,203.89299999999997,50.59052888841068
2016-10-06,202.46,204.2099,200.21,201.0,4703402,207.72000000000003,206.11392802576975,214.5555499999998,204.075,42.53564298151289
2016-10-07,201.0,201.32,195.8,196.61,3493018,206.23600000000002,202.94595201717985,214.38884999999985,204.182,38.637077617400855
2016-10-10,201.35,204.14,199.66,200.95,3316297,203.686,202.2806346781199,214.24509999999984,204.3145,44.09253893394077
2016-10-11,201.85,202.2,198.31,200.1,2328422,201.424,201.55375645207994,214.09274999999982,204.517,43.28095001153041
2016-10-12,200.95,203.88,200.42,201.51,1970689,200.03400000000002,201.5391709680533,213.95554999999985,204.77200000000002,45.08660257046293
2016-10-13,200.5,200.895,197.05,200.24,2495413,199.882,201.1061139787022,213.77079999999984,204.763,43.73604217228393
2016-10-14,200.66,201.43,196.3,196.51,4269850,199.86200000000002,199.57407598580147,213.56289999999987,204.31850000000003,39.950894704864986
2016-10-17,197.05,198.39,192.0,193.96,4554080,198.464,197.70271732386766,213.33264999999986,203.6995,37.557801991675326
2016-10-18,195.99,199.47,193.26,199.1,5680475,198.26399999999995,198.16847821591176,213.21109999999982,203.4225,44.742841855574426
2016-10-19,199.74,206.66,198.06,203.56,6991183,198.67399999999998,199.96565214394118,213.1117499999998,203.33950000000002,50.10750710049336
2016-10-20,202.12,203.0,197.05,199.1,5072877,198.44599999999997,199.6771014292941,213.0120499999998,202.973,45.3644889388814
2016-10-21,198.6,201.57,197.41,200.09,2943402,199.16199999999995,199.81473428619609,212.93424999999976,202.60500000000002,46.57340053370625
2016-10-24,201.0,203.9452,200.25,202.76,2751562,200.92199999999994,200.79648952413072,212.8930499999998,202.29350000000005,49.79957379652641
2016-10-25,202.9,204.69,201.2,202.34,2445014,201.5699999999999,201.31099301608714,212.86549999999977,202.12000000000006,49.2953092183349
2016-10-26,201.0,203.19,200.1,202.24,5632841,201.30599999999995,201.62066201072477,212.82684999999975,201.91850000000005,49.16765131932686
2016-10-27,211.34,213.7,201.65,204.01,13093744,202.28799999999995,202.41710800714984,212.84534999999977,202.08400000000006,51.55884385836161
2016-10-28,204.0,205.32,199.83,199.97,4280141,202.26399999999992,201.60140533809988,212.81429999999978,201.88100000000006,46.215040257706455
2016-10-31,202.49,202.49,195.81,197.73,4692273,201.2579999999999,200.3109368920666,212.77799999999982,201.08250000000007,43.521622423535675
2016-11-01,198.04,198.5,188.105,190.79,7060036,198.9479999999999,197.13729126137773,212.7083499999998,200.0515000000001,36.43642043382437
2016-11-02,190.05,192.6951,187.505,188.02,4253382,196.1039999999999,194.09819417425183,212.65494999999981,199.0295000000001,34.0534776687622
2016-11-03,189.0,191.47,187.0401,187.42,2653023,192.78599999999992,191.87212944950122,212.5921999999998,198.3505000000001,33.541772179130874
2016-11-04,189.0,193.46,185.96,190.56,5146043,190.9039999999999,191.43475296633414,212.53224999999978,198.04800000000012,38.73055654009901
2016-11-07,193.59,194.29,190.05,193.21,3870112,189.99999999999991,192.0265019775561,212.51639999999978,197.66100000000012,42.79020272154715
2016-11-08,193.79,197.49,191.26,194.94,3267580,190.82999999999993,192.9976679850374,212.5232999999998,197.40300000000008,45.33659798745236
