timestamp,open,high,low,close,volume
2017-05-01,2388.5,2394.49,2384.8301,2388.3301,3199240000
2017-05-02,2391.05,2392.9299,2385.8201,2391.1699,3813680000
2017-05-03,2386.5,2389.8201,2379.75,2388.1299,3893990000
2017-05-04,2389.79,2391.4299,2380.3501,2389.52,4362540000
2017-05-05,2392.3701,2399.29,2389.3799,2399.29,3540140000
2017-05-08,2399.9399,2401.3601,2393.9199,2399.3799,3429440000
2017-05-09,2401.5801,2403.8701,2392.4399,2396.9199,3653590000
2017-05-10,2396.79,2399.74,2392.79,2399.6299,3643530000
2017-05-11,2394.8401,2395.72,2381.74,2394.4399,3727420000
2017-05-12,2392.4399,2392.4399,2387.1899,2390.8999,3305630000
2017-05-15,2393.98,2404.05,2393.9399,2402.3201,3473600000
2017-05-16,2404.55,2405.77,2396.05,2400.6699,3420790000
2017-05-17,2382.95,2384.8701,2356.21,2357.03,4163000000
2017-05-18,2354.6899,2375.74,2352.72,2365.72,4319420000
2017-05-19,2371.3701,2389.0601,2370.4299,2381.73,3825160000
2017-05-22,2387.21,2395.46,2386.9199,2394.02,3172830000
2017-05-23,2397.04,2400.8501,2393.8799,2398.4199,3213570000
2017-05-24,2401.4099,2405.5801,2397.99,2404.3899,3389900000
2017-05-25,2409.54,2418.71,2408.01,2415.0701,3535390000
2017-05-26,2414.5,2416.6799,2412.2,2415.8201,2805040000
2017-05-30,2411.6699,2415.26,2409.4299,2412.9099,3203160000
2017-05-31,2415.6299,2415.99,2403.5901,2411.8,4516110000
2017-06-01,2415.6499,2430.0601,2413.54,2430.0601,3857140000
2017-06-02,2431.28,2440.23,2427.71,2439.0701,3461680000
2017-06-05,2437.8301,2439.55,2434.3201,2436.1001,2912600000
2017-06-06,2431.9199,2436.21,2428.1201,2429.3301,3357840000
2017-06-07,2432.03,2435.28,2424.75,2433.1399,3572300000
2017-06-08,2434.27,2439.27,2427.9399,2433.79,3728860000
2017-06-09,2436.3899,2446.2,2415.7,2431.77,4027340000
2017-06-12,2425.8799,2430.3799,2419.97,2429.3899,4027750000
2017-06-13,2434.1499,2441.49,2431.28,2440.3501,3275500000
2017-06-14,2443.75,2443.75,2428.3401,2437.9199,3555590000
2017-06-15,2424.1399,2433.95,2418.53,2432.46,3353050000
2017-06-16,2431.24,2433.1499,2422.8799,2433.1499,5284720000
2017-06-19,2442.55,2453.8201,2441.79,2453.46,3264700000
2017-06-20,2450.6599,2450.6599,2436.6001,2437.03,3416510000
2017-06-21,2439.3101,2442.23,2430.74,2435.6101,3594820000
2017-06-22,2437.3999,2441.6201,2433.27,2434.5,3468210000
2017-06-23,2434.6499,2441.3999,2431.1101,2438.3,5278330000
2017-06-26,2443.3201,2450.4199,2437.03,2439.0701,3238970000
2017-06-27,2436.3401,2440.1499,2419.3799,2419.3799,3563910000
2017-06-28,2428.7,2442.97,2428.02,2440.6899,3500800000
2017-06-29,2442.3799,2442.73,2405.7,2419.7,3900280000
2017-06-30,2429.2,2432.71,2421.6499,2423.4099,3361590000
2017-07-03,2431.3899,2439.1699,2428.6899,2429.01,1962290000
2017-07-05,2430.78,2434.8999,2422.05,2432.54,3367220000
2017-07-06,2423.4399,2424.28,2407.7,2409.75,3364520000
2017-07-07,2413.52,2426.9199,2413.52,2425.1799,2901330000
2017-07-10,2424.51,2432.0,2422.27,2427.4299,2999130000
2017-07-11,2427.3501,2429.3,2412.79,2425.53,3106750000
2017-07-12,2435.75,2445.76,2435.75,2443.25,3171620000
2017-07-13,2444.99,2449.3201,2441.6899,2447.8301,3067670000
2017-07-14,2449.1599,2463.54,2446.6899,2459.27,2736640000
2017-07-17,2459.5,2462.8201,2457.1599,2459.1399,2793170000
2017-07-18,2455.8799,2460.9199,2450.3401,2460.6101,2962130000
2017-07-19,2463.8501,2473.8301,2463.8501,2473.8301,3059760000
2017-07-20,2475.5601,2477.6201,2468.4299,2473.45,3182780000
2017-07-21,2467.3999,2472.54,2465.0601,2472.54,3059570000
2017-07-24,2472.04,2473.1001,2466.3201,2469.9099,3010240000
2017-07-25,2477.8799,2481.24,2474.9099,2477.1299,4108060000
2017-07-26,2479.97,2481.6899,2474.9399,2477.8301,3557020000
2017-07-27,2482.76,2484.04,2459.9299,2475.4199,3995520000
2017-07-28,2469.1201,2473.53,2464.6599,2472.1001,3294770000
2017-07-31,2475.9399,2477.96,2468.53,2470.3,3469210000
2017-08-01,2477.1001,2478.51,2471.1399,2476.3501,3460860000
2017-08-02,2480.3799,2480.3799,2466.48,2477.5701,3478580000
2017-08-03,2476.03,2476.03,2468.8501,2472.1599,3645020000
2017-08-04,2476.8799,2480.0,2472.0801,2476.8301,3235140000
2017-08-07,2477.1399,2480.95,2475.8799,2480.9099,2931780000
2017-08-08,2478.3501,2490.8701,2470.3201,2474.9199,3344640000
2017-08-09,2465.3501,2474.4099,2462.0801,2474.02,3308060000
2017-08-10,2465.3799,2465.3799,2437.75,2438.21,3621070000
2017-08-11,2441.04,2448.0901,2437.8501,2441.3201,3159930000
2017-08-14,2454.96,2468.22,2454.96,2465.8401,2822550000
2017-08-15,2468.6599,2468.8999,2461.6101,2464.6101,2913100000
2017-08-16,2468.6299,2474.9299,2463.8601,2468.1101,2953650000
2017-08-17,2462.95,2465.02,2430.01,2430.01,3142620000
2017-08-18,2427.6399,2440.27,2420.6899,2425.55,3415680000
2017-08-21,2425.5,2430.5801,2417.3501,2428.3701,2788150000
2017-08-22,2433.75,2454.77,2433.6699,2452.51,2777490000
2017-08-23,2444.8799,2448.9099,2441.4199,2444.04,2785290000
2017-08-24,2447.9099,2450.3899,2436.1899,2438.97,2846590000
2017-08-25,2444.72,2453.96,2442.22,2443.05,2588780000
2017-08-28,2447.3501,2449.1201,2439.03,2444.24,2677700000
2017-08-29,2431.9399,2449.1899,2428.2,2446.3,2737580000
2017-08-30,2446.0601,2460.3101,2443.77,2457.5901,2633660000
2017-08-31,2462.6499,2475.01,2462.6499,2471.6499,3348110000
2017-09-01,2474.4199,2480.3799,2473.8501,2476.55,2710730000
2017-09-05,2470.3501,2471.97,2446.55,2457.8501,3490260000
2017-09-06,2463.8301,2469.6399,2459.2,2465.54,3374410000
2017-09-07,2468.0601,2468.6201,2460.29,2465.1001,3353930000
2017-09-08,2462.25,2467.1101,2459.3999,2461.4299,3302490000
2017-09-11,2474.52,2488.95,2474.52,2488.1101,3291760000
2017-09-12,2491.9399,2496.77,2490.3701,2496.48,3230920000
2017-09-13,2493.8899,2498.3701,2492.1399,2498.3701,3368050000
2017-09-14,2494.5601,2498.4299,2491.3501,2495.6201,3414460000
2017-09-15,2495.6699,2500.23,2493.1599,2500.23,4853170000
2017-09-18,2502.51,2508.3201,2499.9199,2503.8701,3194300000
