timestamp,open,high,low,close,volume,sma20,ema20
2018-09-10,1.71,1.87,1.68,1.83,1968581,1.6295000000000002,1.6992579476416256
2018-09-07,2.01,2.0188,1.61,1.7,4335269,1.6279999999999997,1.6854956263407441
2018-09-06,2.4,2.45,1.95,2.04,17768177,1.6355,1.6839688501660857
2018-09-05,1.83,2.4,1.5,1.95,7100962,1.6235,1.6464918870256735
2018-09-04,1.58,1.79,1.53,1.65,1580540,1.6150000000000002,1.6145436646073232
2018-08-31,1.52,1.54,1.48,1.48,643601,1.6235,1.6108114187765152
2018-08-30,1.5,1.54,1.4683,1.505,387485,1.6440000000000001,1.6245810418056221
2018-08-29,1.42,1.59,1.42,1.52,1259354,1.6672500000000003,1.6371685198904244
2018-08-28,1.5,1.58,1.38,1.42,1411514,1.6927499999999998,1.6495020482999427
2018-08-27,1.38,1.54,1.33,1.47,1324339,1.7232500000000002,1.6736601586473052
2018-08-24,1.36,1.3862,1.31,1.32,430975,1.7547500000000003,1.6950980700838636
2018-08-23,1.38,1.38,1.3,1.33,685230,1.7962500000000001,1.7345820774611125
2018-08-22,1.33,1.43,1.3,1.32,2881974,1.8410000000000004,1.7771696645622823
2018-08-21,1.53,1.62,1.5,1.585,357357,1.8855000000000004,1.8252927871477858
2018-08-20,1.7,1.7099,1.41,1.54,943694,1.9142500000000005,1.8505867647422896
2018-08-17,1.88,1.88,1.65,1.66,578387,1.95225,1.8832801083993727
2018-08-16,1.86,1.88,1.76,1.78,307542,1.9832500000000004,1.90678327770457
2018-08-15,1.9,1.9385,1.78,1.86,246027,1.9937500000000004,1.9201288858839982
2018-08-14,1.75,1.99,1.75,1.91,785295,2.00125,1.9264582422928402
2018-08-13,1.89,2.0,1.71,1.72,933247,2.0032500000000004,1.9281906888499813
2018-08-10,1.88,1.88,1.71,1.8,268991,2.01425,1.950105498202611
2018-08-09,1.82,1.8797,1.781,1.85,129188,2.02225,1.9659060769607806
2018-08-08,1.77,1.849,1.76,1.8,129608,2.02675,1.9781067166408628
2018-08-07,1.75,1.8299,1.75,1.78,297004,2.03675,1.996854792076743
2018-08-06,1.91,1.92,1.791,1.82,199522,2.04675,2.0196816122953476
2018-08-03,1.97,2.01,1.86,1.89,373514,2.0577499999999995,2.0407007293790684
2018-08-02,2.0,2.03,1.9,1.97,438910,2.0647499999999996,2.0565639640505493
2018-08-01,1.99,2.135,1.98,2.03,335449,2.0692500000000003,2.0656759602663968
2018-07-31,2.09,2.13,1.99,2.03,223037,2.05825,2.069431324504965
2018-07-30,2.16,2.2245,2.08,2.1,128093,2.04625,2.07358199024233
2018-07-27,2.24,2.24,2.1,2.15,156626,2.0347500000000003,2.0708011471099432
2018-07-26,2.2,2.2613,2.14,2.225,159404,2.0177500000000004,2.0624644257530953
2018-07-25,2.16,2.2883,2.1,2.21,189458,1.996,2.0453554179376314
2018-07-24,2.36,2.36,2.12,2.16,203496,1.9825,2.0280244092994875
2018-07-23,2.35,2.4090000000000003,2.2,2.3,362833,1.9749999999999996,2.0141322418573284
2018-07-20,1.97,2.41,1.97,2.28,962265,1.9685,1.984040898894942
2018-07-19,2.03,2.074,1.97,1.99,179087,1.9599999999999997,1.952887309304936
2018-07-18,1.96,2.01,1.92,2.01,149877,1.9855,1.9489807102844028
2018-07-17,1.93,2.03,1.91,1.95,147379,1.9889999999999997,1.9425576271564453
2018-07-16,1.95,2.01,1.87,1.94,199383,1.9914999999999998,1.9417742194887027
2018-07-13,1.94,1.98,1.89,1.96,202949,1.989,1.941960979434882
2018-07-12,2.0,2.04,1.9,1.94,128341,1.9769999999999999,1.9400621351648697
2018-07-11,1.98,2.05,1.98,2.0,110144,1.9650000000000003,1.9400686757085401
2018-07-10,2.18,2.18,1.97,1.98,226875,1.9505000000000003,1.9337601152568076
2018-07-09,2.06,2.1,1.94,2.04,277631,1.9365000000000006,1.9288927589680505
2018-07-06,2.06,2.29,2.0009,2.03,383645,1.9200000000000004,1.9171972599120557
2018-07-05,1.81,2.09,1.81,2.06,556570,1.9055,1.9053232872712194
2018-07-03,1.84,1.84,1.77,1.81,79650,1.8885,1.8890415280366109
2018-07-02,1.87,1.89,1.77,1.79,138478,1.8835000000000002,1.89736168888257
2018-06-29,1.83,1.9,1.8001,1.87,212286,1.8800000000000001,1.9086629192912616
2018-06-28,1.81,1.83,1.7209999999999999,1.81,344863,1.8744999999999998,1.912732700269289
2018-06-27,1.93,1.93,1.76,1.79,564946,1.8734999999999995,1.923546668718688
2018-06-26,2.03,2.0775,1.92,1.94,294492,1.8734999999999995,1.9376042127943394
2018-06-25,2.2,2.2,2.0,2.01,295288,1.8625,1.9373520246674278
2018-06-22,2.11,2.17,2.0201,2.17,320161,1.8505000000000003,1.9297048693692624
2018-06-21,2.52,2.5267,2.06,2.11,1054882,1.8285,1.9044106450923426
2018-06-20,2.15,2.58,2.1,2.5,1146239,1.8094999999999994,1.8827696603652209
2018-06-19,2.02,2.11,1.8901,2.08,486465,1.7724999999999995,1.817798045666823
2018-06-18,1.84,2.1,1.84,2.0,483311,1.7544999999999997,1.7901978399475411
2018-06-15,1.72,1.89,1.7,1.89,408884,1.7430000000000003,1.7681134020472824
2018-06-14,1.71,1.74,1.56,1.72,460217,1.7399999999999998,1.7552832338417332
2018-06-13,1.71,1.72,1.7,1.7,123823,1.7465,1.7589972584566524
2018-06-12,1.72,1.7332,1.7,1.71,163197,1.759,1.7652074961889317
2018-06-11,1.71,1.74,1.7,1.7,198193,1.7780200000000004,1.7710188115772403
2018-06-08,1.74,1.74,1.71,1.71,124353,1.78602,1.778494475953792
2018-06-07,1.74,1.75,1.72,1.74,161157,1.7925200000000001,1.7857044207910333
2018-06-06,1.72,1.78,1.71,1.72,192607,1.79752,1.7905154124532474
2018-06-05,1.73,1.7447,1.7,1.71,135112,1.8045200000000001,1.7979380874483262
2018-06-04,1.74,1.77,1.7,1.72,234396,1.8115199999999998,1.8071947282323606
2018-06-01,1.83,1.84,1.7,1.76,277683,1.8195200000000002,1.8163731206778722
2018-05-31,1.78,1.85,1.75,1.79,471288,1.8240200000000002,1.822307133380806
2018-05-30,1.74,1.8,1.72,1.79,130272,1.8275200000000003,1.8257078842629961
2018-05-29,1.76,1.83,1.72,1.72,497548,1.8335199999999996,1.8294666089222589
2018-05-25,1.79,1.79,1.75,1.77,228545,1.8395199999999998,1.840989409861444
2018-05-24,1.74,1.75,1.7,1.73,187088,1.8450200000000003,1.8484619793205435
2018-05-23,1.75,1.79,1.73,1.73,170578,1.8580200000000002,1.8609316613542848
2018-05-22,1.86,1.86,1.73,1.76,384704,1.8580199999999998,1.874713941496841
2018-05-21,1.78,1.83,1.72,1.72,246428,1.8595199999999998,1.8867890932333506
2018-05-18,1.85,1.85,1.75,1.77,384478,1.85902,1.9043458398894928
2018-05-17,1.86,1.92,1.82,1.83,238997,1.8570199999999997,1.9184875072462815
2018-05-16,1.85,1.92,1.76,1.85,1106733,1.8520199999999996,1.9278019816932586
2018-05-15,2.1,2.15,1.9,1.95,425177,1.8550199999999997,1.9359916639767594
2018-05-14,1.88,2.28,1.88,2.0904,1322729,1.8540199999999996,1.9345171022901024
2018-05-11,1.84,1.89,1.7944,1.86,217194,1.8435,1.9181083762153763
2018-05-10,1.86,1.8694,1.8201,1.84,147646,1.8410000000000004,1.9242250473959424
2018-05-09,1.85,1.9,1.81,1.84,143916,1.8415000000000004,1.9330908418586732
2018-05-08,1.86,1.95,1.8,1.86,198101,1.8370000000000002,1.9428898778437966
2018-05-07,1.9,1.91,1.84,1.85,168934,1.831,1.9516151281431438
2018-05-04,1.84,1.95,1.81,1.88,320591,1.8425,1.9623114574213694
2018-05-03,1.86,1.87,1.78,1.85,294623,1.8544999999999998,1.970975821360461
2018-05-02,1.9,1.929,1.85,1.86,268717,1.879,1.9837101183457726
2018-05-01,1.84,1.92,1.81,1.91,185772,1.9015,1.9967322360663802
2018-04-30,1.9,1.98,1.81,1.84,427495,1.9220000000000002,2.005861945125999
2018-04-27,2.03,2.1,1.85,1.88,892960,1.9525000000000001,2.0233210972445255
2018-04-26,1.79,2.06,1.77,1.99,1463187,1.9795000000000003,2.0384075285334227
2018-04-25,1.83,1.85,1.7,1.73,432795,2.004,2.0435030578527305
2018-04-24,1.75,1.9,1.7109999999999999,1.79,955737,2.0464999999999995,2.076503379731965
2018-04-23,1.75,1.77,1.66,1.71,458172,2.0829999999999997,2.1066616302300667
2018-04-20,1.75,1.76,1.65,1.73,686866,2.133,2.148415486043758
2018-04-19,1.9,1.9,1.72,1.73,1012703,2.1905,2.1924592214167853
2018-04-18,2.09,2.15,1.8,1.91,1627660,2.2565,2.2411391394606572
2018-04-17,1.9,1.97,1.82,1.93,624808,2.3145000000000002,2.2759958909828315
2018-04-16,1.83,1.9397,1.78,1.88,471133,2.3750000000000004,2.3124165110862873
2018-04-13,1.87,1.87,1.7416,1.81,226769,2.4404999999999997,2.3579340385690544
2018-04-12,1.76,1.98,1.72,1.85,918209,2.5084999999999997,2.4156113057868493
2018-04-11,1.75,1.77,1.675,1.75,532363,2.582,2.4751493379749387
2018-04-10,1.75,1.7599,1.62,1.74,2901984,2.6635,2.5514808472354584
2018-04-09,2.15,2.1949,2.04,2.08,445579,2.7515,2.636899883786559
2018-04-06,2.32,2.4224,2.05,2.12,420306,2.822,2.695520924185144
2018-04-05,2.31,2.45,2.26,2.34,137249,2.89,2.7561020740993696
2018-04-04,2.3,2.4,2.29,2.31,141368,2.9445000000000006,2.799902292425619
2018-04-03,2.44,2.4601,2.28,2.32,308438,3.0050000000000003,2.8514709547862105
2018-04-02,2.42,2.505,2.38,2.45,174638,3.0550000000000006,2.9074152658163377
2018-03-29,2.48,2.54,2.3,2.42,402155,3.0945000000000005,2.9555642411654257
2018-03-28,2.58,2.58,2.34,2.48,297817,3.1335000000000006,3.011939424445997
2018-03-27,2.53,2.6899,2.48,2.58,465238,3.1705000000000005,3.0679330480718914
2018-03-26,2.36,2.55,2.21,2.52,1615685,3.2030000000000007,3.119294421553143
2018-03-23,2.88,2.89,2.69,2.71,386680,3.2439999999999998,3.1823780448745267
2018-03-22,3.0,3.029,2.85,2.88,211480,3.2735,3.232102049598161
2018-03-21,3.05,3.09,2.97,3.05,96819,3.2904999999999993,3.269165423240073
2018-03-20,3.13,3.13,2.94,3.07,243417,3.3055,3.2922354677916594
2018-03-19,3.19,3.19,3.02,3.14,142970,3.318,3.3156286749276234
2018-03-16,3.15,3.19,3.02,3.19,199729,3.3335,3.334115903867373
2018-03-15,3.34,3.34,3.13,3.17,250808,3.3455000000000004,3.349285999011307
2018-03-14,3.38,3.39,3.26,3.32,132335,3.3609999999999998,3.36815820943355
2018-03-13,3.5,3.5,3.3,3.38,110196,3.3609999999999993,3.3732274946370815
2018-03-12,3.5,3.5,3.44,3.5,142323,3.348,3.3725145993357217
2018-03-09,3.49,3.54,3.38,3.49,159177,3.3284999999999996,3.359095083476324
2018-03-08,3.43,3.54,3.33,3.48,125564,3.3214999999999995,3.345315618579095
2018-03-07,3.4,3.6289999999999996,3.36,3.43,189654,3.318,3.331138315271631
2018-03-06,3.39,3.55,3.33,3.52,215734,3.3214999999999995,3.320731822142329
2018-03-05,3.25,3.47,3.25,3.32,247158,3.317,3.2997562244731005
2018-03-02,3.17,3.26,3.11,3.24,100704,3.3345,3.2976253007334266
2018-03-01,3.18,3.3299,3.15,3.2,170898,3.3629999999999995,3.303691121863261
2018-02-28,3.23,3.255,3.18,3.22,86264,3.3819999999999992,3.3146059767962357
2018-02-27,3.35,3.4,3.2,3.23,172021,3.4105000000000003,3.3245645006695237
2018-02-26,3.3,3.44,3.3,3.34,176855,3.4440000000000004,3.3345186586347366
2018-02-23,3.23,3.39,3.19,3.3,147190,3.4650000000000007,3.33394167533313
2018-02-22,3.37,3.44,3.12,3.22,220695,3.4854999999999996,3.3375144832629333
2018-02-21,3.32,3.54,3.3,3.35,155319,3.5104999999999995,3.349884428869558
2018-02-20,3.45,3.54,3.26,3.32,167062,3.5284999999999997,3.349872263487406
2018-02-16,3.45,3.59,3.38,3.45,251478,3.5549999999999997,3.353016712275554
2018-02-15,3.53,3.63,3.35,3.43,214373,3.5784999999999996,3.3428079451466646
2018-02-14,3.28,3.54,3.25,3.48,434248,3.567,3.3336298341094714
2018-02-13,3.12,3.45,3.12,3.32,349073,3.531,3.318222448226258
2018-02-12,3.14,3.2,3.05,3.12,230564,3.5085000000000006,3.3180353375132325
2018-02-09,3.38,3.38,3.05,3.11,442833,3.4965,3.3388811625146255
2018-02-08,3.41,3.4728,3.23,3.35,333283,3.4995,3.3629739164635333
2018-02-07,3.47,3.5,3.3134,3.41,153790,3.4597500000000005,3.3643395918807473
2018-02-06,3.35,3.5,3.1,3.5,740363,3.4002500000000007,3.3595332331313523
2018-02-05,3.59,3.67,3.31,3.43,548773,3.3322500000000006,3.3447472576714947
2018-02-02,3.82,3.82,3.5806,3.67,402857,3.2692500000000004,3.33577328479481
2018-02-01,3.64,3.83,3.5212,3.81,625367,3.19175,3.300591525299527
2018-01-31,3.82,3.84,3.43,3.58,738338,3.110105,3.246969580594214
2018-01-30,3.88,3.9071,3.64,3.79,531502,3.0421050000000003,3.2119137469725523
2018-01-29,3.95,4.12,3.77,3.9,931773,2.9611050000000003,3.1510625624433475
2018-01-26,3.81,4.15,3.68,3.76,1569345,2.870105,3.072227042700542
2018-01-25,3.75,3.79,3.61,3.71,441268,2.7826049999999998,2.999829889300599
2018-01-24,3.71,3.75,3.45,3.72,836900,2.696605,2.9250751408059252
2018-01-23,3.88,4.0172,3.66,3.71,650183,2.616105,2.841398839838128
2018-01-22,3.96,4.16,3.611,3.85,2702672,2.535105,2.749967138768457
2018-01-19,3.24,4.24,3.11,3.92,4923636,2.4446049999999997,2.6341742060072417
2018-01-18,3.25,3.44,2.9259,3.2,3384872,2.3531050000000002,2.4988241224290566
2018-01-17,2.91,2.91,2.65,2.76,924722,2.297605,2.4250161353163255
2018-01-16,3.01,3.05,2.83,2.87,772267,2.2651049999999997,2.3897546758759387
2018-01-12,3.19,3.19,2.81,2.88,1459704,2.2291049999999997,2.3392025364944584
2018-01-11,3.37,3.63,2.82,3.17,9614323,2.193605,2.2822764877044013
2018-01-10,2.3,2.58,2.2,2.555,1405047,2.1426049999999996,2.188831907462759
2018-01-09,2.2,2.58,2.11,2.22,1292756,2.126855,2.150287897721997
2018-01-08,2.17,2.1874,2.09,2.14,121000,2.125355,2.1429497816927334
2018-01-05,2.1,2.25,2.1,2.17,191663,2.1288549999999997,2.1432602850288105
2018-01-04,2.16,2.2,2.1,2.12,168663,2.128855,2.140445578189738
2018-01-03,2.22,2.29,2.15,2.1771,298747,2.131355,2.1425977443149735
2018-01-02,2.2,2.32,2.18,2.22,176833,2.1325000000000003,2.138965927927076
2017-12-29,2.11,2.23,2.06,2.17,236759,2.129,2.1304360256036103
2017-12-28,2.05,2.11,1.995,2.08,354103,2.1335,2.1262713967197797
2017-12-27,2.0,2.06,1.99,2.01,169222,2.1318949999999997,2.131142070058704
2017-12-26,2.09,2.13,1.91,1.99,691973,2.1403049999999997,2.1438938669069887
2017-12-22,2.09,2.12,2.0,2.11,281577,2.1488049999999994,2.1600932213182507
2017-12-21,2.06,2.1702,2.05,2.09,353240,2.1558049999999995,2.16536619198333
2017-12-20,2.08,2.1052,2.01,2.04,147377,2.167305,2.173299475349996
2017-12-19,2.09,2.11,2.032,2.09,184717,2.1798049999999995,2.1873309990710483
2017-12-18,2.12,2.1766,2.0101,2.09,266133,2.1913049999999994,2.1975763673943165
2017-12-15,2.15,2.16,2.1,2.11,73814,2.2073050000000003,2.2089001955410867
2017-12-14,2.17,2.23,2.12,2.15,97050,2.2253049999999996,2.2193107424401486
2017-12-13,2.18,2.23,2.09,2.17,136765,2.224305,2.2266066100654274
2017-12-12,2.24,2.28,2.14,2.15,113714,2.221805,2.2325652005986303
2017-12-11,2.2,2.34,2.17,2.24,275819,2.2223049999999995,2.2412562743458544
2017-12-08,2.26,2.2899,2.15,2.19,135241,2.2163049999999993,2.2413885137506813
2017-12-07,2.17,2.27,2.15,2.21,95242,2.215305,2.246797830987595
2017-12-06,2.19,2.2872,2.1,2.17,645516,2.214805,2.250671286881026
2017-12-05,2.18,2.215,2.15,2.17,81970,2.220805,2.259163001289555
2017-12-04,2.18,2.24,2.15,2.2,196097,2.229305,2.2685485803726664
2017-12-01,2.26,2.2722,2.13,2.15,239538,2.2398049999999996,2.2757642204118946
2017-11-30,2.1,2.26,2.07,2.26,240740,2.2583050000000005,2.28900255940262
2017-11-29,2.17,2.1801,1.9,2.0479,424495,2.282605,2.29205546039237
2017-11-28,2.16,2.23,2.1,2.1782,223726,2.2972100000000006,2.317756035170514
2017-11-27,2.25,2.31,2.11,2.16,361584,2.3028000000000004,2.3324461441358317
2017-11-24,2.31,2.32,2.22,2.25,82669,2.3113,2.3505983698343402
2017-11-22,2.29,2.41,2.25,2.32,225457,2.3158000000000003,2.3611876719221656
2017-11-21,2.32,2.36,2.206,2.29,114755,2.3183,2.365523216335025
2017-11-20,2.4,2.5,2.145,2.32,494085,2.3243,2.373473028580817
2017-11-17,2.53,2.56,2.4,2.41,218352,2.3282999999999996,2.3791017684314295
