timestamp,open,high,low,close,volume,rsi5,sma5,sma100,sma10,ema5
2015-08-04,209.7,210.2483,208.8,209.38,81820823,42.418694238810296,210.25199999999978,209.72611299999997,209.6929999999999,209.83222007352765
2015-08-05,210.45,211.31,209.73,210.07,85786817,52.350048957367825,210.11199999999977,209.76854099999997,209.56299999999993,209.91148004901842
2015-08-06,210.29,210.415,207.65,208.35,116030803,34.05051474474864,209.61799999999977,209.76624099999992,209.37999999999994,209.3909866993456
2015-08-07,208.16,208.34,206.87,207.95,117857956,30.90958859365422,209.10799999999978,209.76614099999995,209.37499999999991,208.91065779956372
2015-08-10,209.28,210.67,209.28,210.57,80270676,60.637641660666574,209.26399999999975,209.76724099999996,209.75299999999993,209.46377186637582
2015-08-11,208.97,209.47,207.76,208.67,126081377,43.62289476932388,209.12199999999976,209.75894099999994,209.68699999999995,209.19918124425055
2015-08-12,207.11,209.14,205.36,208.92,172123672,46.10996515302403,208.89199999999977,209.74404099999992,209.50199999999995,209.10612082950036
2015-08-13,208.73,209.55,208.01,208.66,89383253,43.609015560041335,208.9539999999998,209.73064099999993,209.28599999999992,208.95741388633357
2015-08-14,208.43,209.5087,208.26,209.42,72786528,52.93614312440474,209.24799999999982,209.7366409999999,209.17799999999994,209.1116092575557
2015-08-17,208.71,210.59,208.16,210.59,79072643,64.29926530405059,209.2519999999998,209.78494099999992,209.25799999999995,209.6044061717038
2015-08-18,210.26,210.68,209.699,209.98,71692678,55.557366073264745,209.5139999999998,209.83204099999992,209.31799999999993,209.7296041144692
2015-08-19,209.09,210.01,207.35,208.32,172864412,37.98859779074523,209.39399999999978,209.8578409999999,209.14299999999994,209.2597360763128
2015-08-20,206.51,208.2865,203.9,203.97,194327884,18.659953232730885,208.45599999999976,209.81504099999992,208.70499999999993,207.49649071754186
2015-08-21,201.73,203.9404,197.52,197.63,346588469,9.683653012909048,206.0979999999998,209.72704099999993,207.67299999999994,204.20766047836125
2015-08-24,187.49,197.4772,182.4,189.55,507244333,5.482340761133912,201.88999999999976,209.5655409999999,205.57099999999997,199.32177365224084
2015-08-25,195.43,195.45,186.92,187.27,369833071,4.75472130023023,197.3479999999998,209.3738909999999,203.43099999999995,195.30451576816057
2015-08-26,192.08,194.79,188.37,194.46,339256986,37.46901786594158,194.5759999999998,209.24019099999987,201.98499999999996,195.02301051210705
2015-08-27,197.1,199.42,195.21,199.27,274143906,51.4218233120338,193.6359999999998,209.16009099999988,201.04599999999994,196.43867367473803
2015-08-28,198.5,199.835,197.92,199.28,160414352,51.449976052311605,193.96599999999978,209.07314099999988,200.03199999999993,197.38578244982534
2015-08-31,198.2,199.125,197.01,197.67,163298816,46.07606210653256,195.58999999999978,208.96084099999985,198.73999999999995,197.48052163321688
2015-09-01,193.12,194.77,190.73,191.77,256000392,31.164994625245086,196.48999999999978,208.77814099999986,196.91899999999995,195.5770144221446
2015-09-02,194.69,195.46,192.42,195.41,160269331,44.91305558316516,196.67999999999978,208.64134099999984,195.62799999999996,195.5213429480964
2015-09-03,196.26,198.05,194.96,195.55,152087836,45.43697823730331,195.93599999999978,208.50194099999982,194.78599999999994,195.53089529873094
2015-09-04,192.85,193.86,191.61,192.59,207080961,36.310144153874845,194.5979999999998,208.32354099999984,194.28199999999993,194.55059686582064
2015-09-08,195.94,197.61,195.17,197.43,116025739,54.84775396236197,194.54999999999978,208.19414099999983,195.0699999999999,195.51039791054708
2015-09-09,199.32,199.47,194.35,194.79,149347735,45.76555900183638,195.15399999999983,208.06254099999984,195.82199999999995,195.27026527369804
2015-09-10,194.56,197.22,194.25,195.85,158611063,49.92703356823361,195.2419999999998,207.92254099999982,195.96099999999993,195.46351018246537
2015-09-11,195.375,196.82,194.53,196.74,119691212,53.65895151633891,195.4799999999998,207.79394099999988,195.70799999999994,195.88900678831024
2015-09-14,196.95,197.01,195.43,196.01,79451983,49.8497445534557,196.1639999999998,207.64774099999985,195.38099999999991,195.92933785887348
2015-09-15,196.61,198.99,195.9612,198.46,113806176,61.357912759604275,196.36999999999975,207.52074099999984,195.4599999999999,196.77289190591566
2015-09-16,198.82,200.41,198.41,200.18,99581557,67.8351146603861,197.44799999999978,207.40604199999984,196.30099999999987,197.90859460394378
2015-09-17,200.02,202.89,199.28,199.73,276046618,64.30979838569733,198.22399999999976,207.29564199999982,196.7329999999999,198.5157297359625
2015-09-18,195.71,198.6844,194.96,195.45,223657456,39.750100443403774,197.96599999999975,207.13574199999985,196.7229999999999,197.493819823975
2015-09-21,196.44,197.68,195.21,196.46,105726209,45.85011699624396,198.05599999999976,206.99464199999983,197.10999999999987,197.14921321598334
2015-09-22,193.88,194.46,192.56,193.91,153890876,34.74746684710753,197.1459999999998,206.84914199999986,196.75799999999987,196.06947547732221
2015-09-23,194.11,194.67,192.91,193.6,92790620,33.51422866644917,195.82999999999976,206.67794199999983,196.6389999999999,195.24631698488147
2015-09-24,192.15,193.45,190.56,192.9,159378840,30.462565167531793,194.46399999999977,206.49374199999983,196.3439999999999,194.46421132325432
2015-09-25,194.64,195.0,191.81,192.85,155054777,30.216902403576952,193.94399999999973,206.3332419999998,195.9549999999999,193.92614088216953
2015-09-28,191.78,191.91,187.64,188.01,178515871,15.293547469695113,192.25399999999973,206.1329419999998,195.15499999999992,191.95409392144634
2015-09-29,188.27,189.74,186.93,188.12,159045572,16.46557909135028,191.09599999999972,205.92544199999978,194.12099999999992,190.67606261429756
2015-09-30,190.37,191.825,189.44,191.63,163452044,46.17222888781869,190.7019999999997,205.7255419999998,193.2659999999999,190.99404174286505
2015-10-01,192.08,192.49,189.82,192.13,131078964,49.37777716742752,190.54799999999972,205.5407919999998,192.50599999999991,191.37269449524337
2015-10-02,189.77,195.03,189.12,195.0,211003342,64.5325100286922,190.97799999999967,205.3909919999998,192.4609999999999,192.58179633016223
2015-10-05,196.46,198.74,196.33,198.47,126320842,75.58081809110824,193.06999999999965,205.27549199999984,192.6619999999999,194.54453088677482
2015-10-06,198.31,198.98,197.0,197.79,110274530,70.22247057513925,195.00399999999965,205.13129199999986,193.0499999999999,195.62635392451654
2015-10-07,198.9,199.825,197.48,199.41,124307295,75.41328901692675,196.55999999999966,205.00099199999985,193.63099999999991,196.88756928301103
2015-10-08,198.95,201.55,198.59,201.21,153055231,80.20570687012572,198.37599999999964,204.88209199999986,194.4619999999999,198.32837952200737
2015-10-09,201.38,201.9,200.58,201.33,107069240,80.52209145660221,199.64199999999965,204.7650919999999,195.3099999999999,199.32891968133825
2015-10-12,201.42,201.76,200.91,201.52,56395585,81.11936634215922,200.25199999999964,204.65149199999988,196.6609999999999,200.05927978755884
2015-10-13,200.65,202.16,200.05,200.25,88038718,64.57480770066988,200.74399999999963,204.51899199999988,197.87399999999988,200.1228531917059
2015-10-14,200.18,200.87,198.94,199.29,99106161,54.1411690710103,200.71999999999963,204.38199199999988,198.63999999999987,199.84523546113726
2015-10-15,200.08,202.36,199.64,202.35,134142195,72.1014847706153,200.94799999999964,204.29849199999987,199.66199999999986,200.68015697409152
2015-10-16,202.83,203.29,201.92,203.27,114580052,75.68092024571226,201.33599999999961,204.20419199999986,200.48899999999986,201.54343798272768
2015-10-19,202.5,203.37,202.13,203.37,76523897,76.09759504326023,201.70599999999962,204.11329199999986,200.97899999999984,202.15229198848513
2015-10-20,202.85,203.84,202.5471,203.09,78448484,71.7923646412006,202.2739999999996,204.03279199999986,201.50899999999984,202.46486132565676
2015-10-21,203.61,203.79,201.65,201.85,102038033,54.67046637435813,202.7859999999996,203.93559199999984,201.75299999999982,202.25990755043784
2015-10-22,202.98,205.51,201.85,205.26,174911723,75.09114383807774,203.3679999999996,203.87459199999984,202.15799999999982,203.25993836695855
2015-10-23,207.25,207.95,206.3,207.51,144442340,81.83901120431278,204.2159999999996,203.83049199999982,202.77599999999984,204.67662557797237
2015-10-26,207.3,207.37,206.56,207.0,69032965,76.00518303626453,204.94199999999964,203.79919999999984,203.32399999999984,205.45108371864825
2015-10-27,206.2,207.0,205.79,206.6,77905770,71.0404191091738,205.64399999999964,203.7674999999998,203.95899999999983,205.83405581243215
2015-10-28,207.0,208.98,206.21,208.95,135906725,80.42880046382021,207.06399999999968,203.77219999999983,204.9249999999998,206.87270387495477
2015-10-29,208.35,209.27,208.21,208.83,90525498,78.79823464316672,207.77799999999965,203.77599999999984,205.5729999999998,207.52513591663651
2015-10-30,209.06,209.44,207.74,207.93,131076942,66.21348778226793,207.86199999999968,203.74579999999983,206.03899999999982,207.66009061109102
2015-11-02,208.32,210.62,208.17,210.39,86270811,78.14119593510259,208.53999999999968,203.73339999999982,206.74099999999981,208.570060407394
2015-11-03,209.97,211.66,209.7,211.0,95246052,80.29718548801816,209.4199999999997,203.74329999999983,207.53199999999978,209.38004027159602
2015-11-04,211.35,211.5,209.7201,210.36,96224477,71.10009259150192,209.7019999999997,203.75579999999982,208.3829999999998,209.70669351439736
2015-11-05,210.43,210.98,209.09,210.15,78408744,67.90978933530299,209.96599999999975,203.75479999999985,208.87199999999984,209.85446234293158
2015-11-06,209.74,210.32,208.46,210.04,110471473,65.97157389251745,210.38799999999975,203.74929999999986,209.12499999999983,209.91630822862106
2015-11-09,209.31,209.49,206.95,208.08,131008660,40.33264891915792,209.92599999999976,203.7022999999999,209.2329999999998,209.3042054857474
2015-11-10,207.51,208.6,207.19,208.56,75874602,46.67654977908326,209.43799999999973,203.6797999999999,209.4289999999998,209.05613699049826
2015-11-11,208.88,208.94,207.66,207.74,67845971,38.03995972186854,208.91399999999976,203.6382999999999,209.30799999999982,208.61742466033218
2015-11-12,206.5,207.06,204.82,204.84,121315200,20.924408122606465,207.85199999999972,203.5662999999999,208.90899999999982,207.3582831068881
2015-11-13,204.35,204.67,202.435,202.54,153577050,14.469971111187846,206.35199999999972,203.4866999999999,208.36999999999983,205.7521887379254
2015-11-16,202.32,205.69,202.18,205.62,117645231,43.59452752987404,205.85999999999976,203.44429999999988,207.89299999999986,205.7081258252836
2015-11-17,205.99,207.04,204.88,205.47,121123744,42.709182576988255,205.2419999999998,203.40079999999992,207.33999999999983,205.62875055018907
2015-11-18,206.04,208.9,205.99,208.73,121342544,63.07909713584272,205.43999999999977,203.4338999999999,207.17699999999982,206.6625003667927
2015-11-19,208.59,209.05,208.2,208.55,88220465,61.5682316962824,206.1819999999998,203.46089999999992,207.01699999999983,207.29166691119514
2015-11-20,209.45,210.12,208.86,209.3108,94011519,65.8853085305313,207.5361599999998,203.4790079999999,206.94407999999984,207.96471127413008
2015-11-23,209.38,209.98,208.52,209.07,64931172,63.081814848125504,208.2261599999998,203.4966079999999,207.04307999999986,208.33314084942006
2015-11-24,207.87,209.83,207.41,209.35,98874365,65.23212314329265,209.00215999999978,203.5229079999999,207.12207999999987,208.67209389961337
2015-11-25,209.5,209.74,209.01,209.32,51980062,64.72720557607376,209.12015999999977,203.53590799999986,207.2800799999999,208.88806259974226
2015-11-27,209.43,209.8,208.86,209.56,37317779,67.26128702444021,209.32215999999977,203.58620799999989,207.7520799999999,209.1120417331615
2015-11-30,209.75,209.89,208.56,208.69,112822700,50.74271713989992,209.19799999999978,203.62410799999986,208.3670799999999,208.971361155441
2015-12-01,209.44,210.82,209.11,210.68,97858418,71.06230908567113,209.5199999999998,203.65610799999988,208.8730799999999,209.54090743696068
2015-12-02,210.615,211.0,208.23,208.52900000000002,108441259,45.6297535747368,209.35579999999982,203.64369799999986,209.1789799999999,209.2036049579738
2015-12-03,208.83,209.15,204.7511,205.61,166224154,28.392748266201863,208.61379999999986,203.59299799999985,208.86697999999993,208.0057366386492
2015-12-04,206.08,209.97,205.93,209.62,192913879,56.56705587336027,208.62579999999988,203.58309799999984,208.9739799999999,208.54382442576613
2015-12-07,209.23,209.7295,207.2,208.35,102027111,48.94345378720816,208.55779999999987,203.54359799999983,208.87789999999987,208.4792162838441
2015-12-08,206.49,208.28900000000002,205.78,206.949,103372367,41.27320774453787,207.81159999999986,203.48828799999984,208.66579999999985,207.9691441892294
2015-12-09,206.19,208.68,204.18,205.34,162401537,33.692983215219,207.17379999999986,203.41578799999985,208.26479999999987,207.0927627928196
2015-12-10,205.42,207.43,205.14,205.87,116128884,38.354677747878014,207.2257999999998,203.35698799999983,207.91979999999984,206.68517519521308
2015-12-11,203.35,204.14,201.51,201.88,211125329,23.0830664012404,205.67779999999985,203.26208799999986,207.15179999999987,205.08345013014204
2015-12-14,202.07,203.05,199.95,202.9008,182385177,31.770943510193078,204.5879599999998,203.18929599999984,206.57287999999986,204.35590008676135
2015-12-15,204.7,206.11,202.8666,205.0308,154069569,47.29740973238106,204.20431999999983,203.15960399999986,206.00795999999985,204.58086672450756
2015-12-16,206.365,208.39,204.8,208.03,197017008,62.36963868197945,204.7423199999998,203.17200399999984,205.95805999999988,205.73057781633838
2015-12-17,208.4,208.48,204.84,204.86,173092476,45.266200786168085,204.5403199999998,203.1273039999998,205.8830599999999,205.44038521089226
2015-12-18,202.77,202.93,199.83,200.0208,251393535,29.716261900923385,204.16847999999985,203.0198119999998,204.92313999999988,203.6338568072615
2015-12-21,201.41,201.88,200.09,201.67,99094290,38.68860020199165,203.92231999999984,202.92831199999978,204.2551399999999,202.97923787150768
2015-12-22,202.715,203.85,201.55,203.5,111026246,47.91173321279786,203.61615999999987,202.85831199999978,203.91023999999987,203.15282524767179
2015-12-23,204.69,206.07,204.58,206.02,110987228,58.62525063643951,203.21415999999985,202.82061199999978,203.9782399999999,204.10855016511454
2015-12-24,205.72,206.33,205.42,205.68,48542150,56.659828608192065,203.37815999999987,202.78361199999978,203.9592399999999,204.63236677674303
2015-12-28,204.86,205.26,203.94,205.21,65899939,53.55728014289818,204.41599999999985,202.73501199999976,204.2922399999999,204.82491118449536
2015-12-29,206.51,207.79,206.47,207.4,92640672,64.78766055555346,205.56199999999984,202.7255119999998,204.74215999999993,205.68327412299692
2015-12-30,207.11,207.21,205.76,205.93,63317679,53.86001657162561,206.04799999999986,202.7053119999998,204.8320799999999,205.76551608199796
2015-12-31,205.13,205.89,203.87,203.87,114877859,41.576077549705914,205.61799999999985,202.6383119999998,204.4160799999999,205.13367738799863
2016-01-04,200.49,201.03,198.59,201.0192,222353534,29.8136713776658,204.6858399999998,202.5618039999998,204.03199999999987,203.76218492533243
2016-01-05,201.4,201.9,200.05,201.36,110845849,32.66052560327702,203.91583999999983,202.48620399999982,204.1659199999999,202.96145661688828
2016-01-06,198.34,200.06,197.6,198.82,152112604,23.703417532808047,202.19983999999982,202.38780399999982,203.8809199999999,201.5809710779255
2016-01-07,195.33,197.44,193.59,194.05,213436073,14.420042957027704,199.82383999999985,202.23410399999983,202.9359199999999,199.07064738528368
2016-01-08,195.19,195.85,191.58,191.923,209817228,11.836198963779154,197.43443999999982,202.0474339999998,201.52621999999988,196.6880982568558
2016-01-11,193.01,193.41,189.82,192.11,187941323,13.538770124627945,195.65259999999984,201.86873399999982,200.16921999999988,195.16206550457053
2016-01-12,193.82,194.55,191.14,193.6608,172330490,27.960292457845185,194.1127599999998,201.72214199999985,199.01429999999988,194.6616436697137
2016-01-13,194.45,194.86,188.38,188.83,221168886,16.951017037819526,192.11475999999985,201.57074199999985,197.15729999999985,192.7177624464758
2016-01-14,189.55,193.26,187.66,191.93,240795609,36.88528533940465,191.69075999999987,201.51374199999984,195.75729999999982,192.4551749643172
2016-01-15,186.77,188.76,185.52,187.81,324846447,26.3699898933277,190.86815999999985,201.49634199999986,194.15129999999985,190.9067833095448
2016-01-19,189.96,190.11,186.2,188.06,195244373,27.92841245225766,190.05815999999984,201.50424199999986,192.85537999999985,189.95785553969654
2016-01-20,185.03,187.495,181.02,185.65,286547839,22.252910949288747,188.45599999999985,201.4161419999999,191.28437999999983,188.52190369313104
2016-01-21,186.21,188.87,184.64,186.69,195772941,29.933503159420738,188.02799999999982,201.29034199999987,190.07137999999983,187.91126912875401
2016-01-22,189.78,190.76,188.88,190.52,168319598,51.836517901964925,187.7459999999998,201.2027419999999,189.71837999999985,188.780846085836
2016-01-25,189.92,190.15,187.41,187.64,130371686,40.064373643196966,187.71199999999982,201.1024419999999,189.29007999999988,188.400564057224
2016-01-26,188.42,190.53,188.02,190.2,141036757,52.14089421610068,188.13999999999982,201.0867419999999,189.09907999999987,189.0003760381493
2016-01-27,189.58,191.56,187.06,188.13,185681707,43.31876799615984,188.6359999999998,201.01394199999993,188.54599999999988,188.71025069209955
2016-01-28,189.96,190.2,187.16,189.11,143798780,48.47765652322092,189.1199999999998,200.94954199999992,188.5739999999999,188.8435004613997
2016-01-29,190.02,193.88,189.88,193.7208,210529336,66.44097093674353,189.76015999999981,200.9608499999999,188.7530799999999,190.46926697426647
2016-02-01,192.53,194.58,191.84,193.65,136061564,65.99930166065022,190.96215999999984,200.92304999999993,189.33707999999987,191.52951131617766
2016-02-02,191.96,191.97,189.54,190.16,182564890,46.82118981623272,190.95415999999983,200.87674999999993,189.54707999999988,191.07300754411844
2016-02-03,191.41,191.78,187.1,191.3,205054934,52.461481772901045,191.58815999999982,200.83124999999993,190.11207999999988,191.14867169607896
2016-02-04,190.71,192.75,189.96,191.6,139531794,54.06414113822615,192.0861599999998,200.7798499999999,190.60307999999986,191.29911446405265
2016-02-05,190.99,191.6696,187.2,187.95,180788308,35.739773296354755,190.9319999999998,200.69924999999992,190.34607999999986,190.1827429760351
2016-02-08,185.77,186.12,182.8,185.42,191526694,27.626685922894467,189.2859999999998,200.5688499999999,190.12407999999988,188.59516198402338
2016-02-09,183.36,186.94,183.2,185.43,184513136,27.70776625067738,188.3399999999998,200.4213499999999,189.64707999999985,187.5401079893489
2016-02-10,186.41,188.34,185.12,185.27,148214057,27.100547606337656,187.13399999999984,200.2767499999999,189.36107999999984,186.7834053262326
2016-02-11,182.34,184.1,181.09,182.86,219058885,19.18459363687316,185.38599999999985,200.1508499999999,188.73607999999984,185.47560355082175
2016-02-12,184.96,186.65,183.96,186.63,127632393,48.56329757770277,185.12199999999984,200.05254999999994,188.02699999999987,185.8604023672145
2016-02-16,188.77,189.81,187.63,189.78,120250668,62.71838144733282,185.99399999999986,200.01124999999993,187.63999999999987,187.16693491147635
2016-02-17,191.16,193.32,191.01,192.88,136009496,72.14739567647082,187.48399999999984,200.00404999999995,187.91199999999986,189.07128994098423
2016-02-18,193.2,193.27,191.72,192.09,102342997,66.76820838471613,188.84799999999981,199.99594999999994,187.99099999999987,190.0775266273228
2016-02-19,191.17,192.18,190.45,192.0,114792988,66.06674605174129,190.67599999999982,199.98744999999997,188.0309999999999,190.71835108488187
2016-02-22,193.87,194.95,193.79,194.78,103640292,75.85931312521052,192.30599999999984,200.05514999999997,188.7139999999999,192.07223405658792
2016-02-23,194.0,194.32,192.18,192.32,111455289,57.50375555885305,192.81399999999985,200.09714999999997,189.4039999999999,192.15482270439193
2016-02-24,190.63,193.53,189.32,193.2,150812152,61.6528157331685,192.87799999999987,200.11284999999995,190.18099999999987,192.50321513626128
2016-02-25,193.73,195.55,192.83,195.54,110728317,71.04825558321443,193.56799999999987,200.14694999999995,191.2079999999999,193.5154767575075
2016-02-26,196.57,196.68,194.9,195.0892,129833663,67.08986523809564,194.18583999999987,200.14784199999994,192.43091999999987,194.04005117167168
2016-02-29,195.11,196.23,193.33,193.56,125918102,54.269236931181936,193.94183999999987,200.09874199999996,193.12391999999986,193.8800341144478
2016-03-01,195.01,198.21,194.4542,198.11,141799687,73.26839984162285,195.09983999999992,200.10194199999995,193.95691999999988,195.2900227429652
2016-03-02,197.74,199.06,197.25,199.0,102414960,75.7334341173522,196.25983999999988,200.09784199999996,194.56891999999988,196.52668182864346
2016-03-03,198.79,199.795,198.11,199.775,95172197,77.94697656135737,197.10683999999992,200.08349199999998,195.3374199999999,197.60945455242899
2016-03-04,200.01,201.35,199.03,200.43,129293601,79.88536699039598,198.17499999999993,200.07449199999996,196.1804199999999,198.549636368286
2016-03-07,199.34,201.07,199.25,200.59,100218998,80.41110780008454,199.58099999999996,200.06519199999994,196.76141999999993,199.22975757885735
2016-03-08,199.32,199.92,198.21,198.4,123974866,55.5635501027333,199.63899999999995,200.04669199999998,197.36941999999993,198.95317171923824
2016-03-09,199.36,199.79,198.43,199.38,94801213,62.112293231670556,199.71499999999997,200.04759199999998,197.9874199999999,199.09544781282548
2016-03-10,199.96,201.07,197.38,199.54,156838697,63.218538688656935,199.66799999999995,200.01949199999999,198.38741999999993,199.24363187521698
2016-03-11,201.26,202.81,199.5179,202.76,138243024,78.79434988456791,200.13399999999996,200.01439199999996,199.15449999999996,200.415754583478
2016-03-14,202.16,203.04,201.77,202.5,74176589,75.5646094121942,200.51599999999996,200.00569199999998,200.04849999999996,201.110503055652
2016-03-15,201.36,202.5307,201.05,202.17,93298821,70.95059251427881,201.26999999999995,199.99649199999996,200.45449999999997,201.463668703768
2016-03-16,201.6,203.82,201.55,203.34,129303179,77.13741894179577,202.06199999999995,200.01139199999997,200.88849999999996,202.08911246917867
2016-03-17,203.24,205.23,202.77,204.63,134143421,82.32536053956797,203.07999999999998,200.005092,201.37399999999997,202.93607497945246
2016-03-18,204.17,204.78,203.8,204.38,138372404,78.03569497975656,203.40399999999994,199.97379200000003,201.76899999999998,203.41738331963498
2016-03-21,204.07,204.94,203.8,204.67,72926659,79.57861359203324,203.83799999999997,199.95049200000003,202.17699999999996,203.83492221308998
2016-03-22,203.76,205.23,203.57,204.56,97471939,77.01355423751683,204.31599999999997,199.93009200000003,202.79299999999998,204.07661480872665
2016-03-23,204.11,204.33,203.01,203.2092,81052455,51.521771149852135,204.28983999999994,199.87268400000005,203.17591999999996,203.7874765391511
2016-03-24,202.0,203.16,201.74,203.12,84360853,50.15151758010817,203.98783999999995,199.81558400000003,203.53391999999994,203.56498435943408
2016-03-28,203.61,203.86,202.705,203.24,62408185,52.2854816689175,203.7598399999999,199.76868400000004,203.5819199999999,203.45665623962273
2016-03-29,202.76,205.25,202.4,205.1208,92922863,74.04985964658158,203.84999999999994,199.71599200000003,203.8439999999999,204.01137082641515
2016-03-30,206.3,206.87,205.59,206.02,86365310,79.60850008492085,204.14199999999997,199.66619200000005,204.2289999999999,204.68091388427678
2016-03-31,205.91,206.41,205.33,205.52,94584110,69.29193174408844,204.60415999999995,199.61779200000004,204.44699999999992,204.9606092561845
2016-04-01,204.35,207.14,203.98,206.92,114423478,78.87402850177226,205.36416,199.58549200000002,204.67599999999987,205.613739504123
2016-04-04,206.83,207.07,205.89,206.25,63496969,66.4669245970534,205.96616,199.547592,204.8629999999999,205.825826336082
2016-04-05,204.67,206.2642,203.89,204.1892,99662158,41.417730781652914,205.77984,199.508684,204.81491999999986,205.28028422405467
2016-04-06,204.29,206.49,203.98,206.42,91839761,61.20237101145498,205.85984000000002,199.48728399999996,205.00091999999987,205.66018948270312
2016-04-07,205.14,205.56,203.09,203.95,113859037,41.70743606915776,205.54584000000006,199.44938399999995,205.07499999999982,205.09012632180207
2016-04-08,205.34,205.85,203.87,204.4992,95040598,46.448429395311535,205.06168000000002,199.44597599999994,205.21291999999985,204.8931508812014
2016-04-11,205.25,206.07,203.91,204.0201,83757486,42.66461622092905,204.6157,199.46077699999995,205.29092999999983,204.60213392080092
2016-04-12,204.22,206.25,203.7,205.92,115350567,59.15720122691014,204.96186000000003,199.46377699999994,205.37084999999985,205.04142261386727
2016-04-13,207.0,208.1,206.84,208.0008,96336433,70.69679918408214,205.27802000000003,199.48908499999993,205.56892999999982,206.0278817425782
2016-04-14,208.07,208.6,207.6,208.01,65212883,70.74248486718425,206.09002,199.48188499999992,205.81792999999985,206.68858782838547
2016-04-15,208.01,208.1721,207.4,207.78,75761615,67.45597091076519,206.74618,199.47418499999992,205.90392999999986,207.0523918855903
2016-04-18,207.14,209.28,207.0,209.2392,82530960,76.2179388503823,207.79000000000002,199.47346899999994,206.20284999999984,207.78132792372688
